HomeTeam,AwayTeam,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,HTHG,HTAG,FTR
Eibar,Espanol,16,6,9,0,6,2,16,10,2,5,0,0,1,0,H
Ath Madrid,Getafe,10,6,6,2,3,6,11,26,2,7,0,2,2,0,H
Leganes,Eibar,9,5,3,2,4,5,15,14,2,3,0,0,0,2,D
Sevilla,Levante,23,7,9,0,5,8,15,13,2,1,0,0,0,0,H
Valencia,Villarreal,18,14,9,5,7,4,13,8,1,3,0,0,1,0,H
Ath Bilbao,Betis,11,8,2,2,6,4,20,6,4,2,1,0,1,0,H
Espanol,Real Madrid,13,16,6,9,1,6,15,17,3,4,0,1,1,3,A
Girona,Barcelona,13,15,5,7,3,8,18,12,5,3,1,0,0,1,A
Sociedad,Huesca,8,8,1,1,5,2,9,22,0,3,0,0,0,0,D
Valladolid,Celta,19,8,7,3,7,5,15,19,2,5,0,1,0,1,H
Alaves,Vallecano,16,14,1,3,7,4,14,19,2,5,0,0,0,0,A
Huesca,Valladolid,11,9,7,4,7,7,17,11,6,2,0,0,1,0,H
Barcelona,Valencia,20,14,8,7,9,1,8,5,3,0,0,0,1,2,D
Celta,Sevilla,10,13,4,2,4,9,13,12,4,4,0,0,0,0,H
Levante,Getafe,8,9,4,2,5,5,7,15,4,3,0,0,0,0,D
Sociedad,Ath Bilbao,6,8,2,5,3,3,17,13,1,1,0,0,2,0,H
Betis,Ath Madrid,7,13,3,1,1,7,7,21,4,3,0,0,0,0,H
Eibar,Girona,17,6,5,2,8,5,12,9,2,1,0,0,1,0,H
Real Madrid,Alaves,22,8,8,1,7,2,10,12,0,3,0,0,1,0,H
Villarreal,Espanol,14,17,5,2,3,2,22,16,4,5,0,0,1,0,D
Vallecano,Leganes,15,13,6,4,5,6,19,10,6,4,0,1,0,1,A
Valladolid,Villarreal,9,7,3,3,8,3,13,18,3,2,0,0,0,0,D
Ath Madrid,Real Madrid,11,11,2,4,3,4,21,16,7,3,1,0,1,2,A
Espanol,Vallecano,15,9,5,3,6,2,11,19,0,2,0,0,0,1,H
Getafe,Celta,12,13,6,3,4,3,16,13,3,3,0,1,1,1,H
Girona,Huesca,13,6,7,6,13,2,9,18,3,1,1,0,0,2,A
Ath Bilbao,Barcelona,13,10,5,2,6,4,23,10,4,2,1,0,0,0,D
Leganes,Betis,16,3,4,1,4,4,22,11,4,2,0,1,2,0,H
Sevilla,Eibar,13,8,4,4,9,7,11,7,4,2,1,0,0,1,D
Valencia,Sociedad,10,8,4,1,7,5,11,18,2,4,0,0,0,0,D
Alaves,Levante,16,8,4,0,3,10,14,18,3,2,0,0,1,0,H
Eibar,Getafe,11,7,6,4,3,3,12,12,2,2,0,0,0,1,D
Barcelona,Valladolid,20,10,8,0,3,5,12,18,1,3,0,0,1,0,H
Celta,Levante,14,14,7,8,5,7,12,17,1,1,1,0,0,2,A
Sociedad,Leganes,15,8,6,3,4,1,10,16,4,2,0,0,0,0,H
Vallecano,Ath Madrid,12,4,6,3,4,6,10,14,0,1,0,0,0,0,A
Betis,Alaves,19,6,10,3,6,3,10,12,4,1,0,0,1,1,D
Real Madrid,Girona,19,14,7,6,7,0,13,18,3,2,1,0,1,0,A
Valencia,Espanol,21,6,1,1,10,2,12,10,2,4,0,1,0,0,D
Villarreal,Sevilla,12,21,6,5,6,4,7,12,4,1,0,0,2,0,H
Huesca,Ath Bilbao,12,9,2,4,3,5,16,11,5,1,0,0,0,1,A
Espanol,Huesca,13,13,2,4,7,4,9,16,2,4,0,0,1,0,D
Alaves,Celta,17,8,4,2,3,4,15,9,2,2,0,0,0,0,D
Ath Bilbao,Eibar,9,7,4,2,10,2,10,17,3,4,0,0,1,0,H
Getafe,Vallecano,11,7,2,2,2,2,12,13,2,1,0,0,1,0,H
Sevilla,Barcelona,13,17,4,8,3,8,15,11,6,1,0,0,2,1,A
Ath Madrid,Villarreal,15,14,7,3,6,7,9,10,0,3,0,0,1,0,H
Leganes,Valencia,17,6,6,1,4,2,14,10,5,3,0,0,0,1,D
Levante,Real Madrid,11,19,2,5,4,6,17,11,5,3,1,1,0,1,A
Valladolid,Betis,10,6,2,3,13,4,10,9,1,2,0,0,0,1,A
Girona,Sociedad,10,7,3,1,3,5,26,15,4,1,0,0,0,0,D
Vallecano,Girona,9,12,3,4,7,1,17,23,3,4,1,0,0,1,A
Espanol,Valladolid,15,14,6,3,5,3,17,8,2,2,0,0,1,1,H
Huesca,Sevilla,7,12,3,5,3,12,15,16,5,4,0,0,1,0,H
Real Madrid,Barcelona,17,10,3,4,8,6,16,13,3,2,0,0,0,1,A
Villarreal,Alaves,9,10,2,2,8,2,15,12,2,3,0,0,0,0,A
Betis,Getafe,6,11,2,5,4,4,14,14,2,2,0,0,0,2,A
Eibar,Celta,15,3,4,1,7,0,14,16,1,1,0,0,0,0,H
Sociedad,Ath Madrid,19,8,3,3,7,3,12,17,1,4,0,1,0,2,A
