HomeTeam,AwayTeam,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,HTHG,HTAG,FTR
Livorno,Spezia,4,16,1,7,0,9,19,9,1,1,1,0,0,0,A
Salernitana,Cittadella,17,6,6,1,3,4,18,20,1,1,0,0,2,1,H
Trapani,Benevento,11,13,5,2,7,4,17,17,1,3,0,0,1,0,H
Venezia,Pescara,14,8,3,4,7,3,24,7,6,2,1,1,0,0,D
Virtus Entella,Pisa,14,11,5,4,7,4,10,16,2,3,0,0,0,1,D
Pescara,Frosinone,14,12,8,3,3,6,18,31,2,2,0,0,1,0,D
Benevento,Livorno,27,14,8,7,3,7,13,16,2,1,0,0,1,0,H
Cittadella,Ascoli,13,9,4,4,3,6,19,18,4,5,0,0,0,0,A
Crotone,Salernitana,17,6,6,1,3,2,13,27,0,5,0,1,0,0,D
Empoli,Virtus Entella,15,18,4,9,4,4,12,17,2,3,2,0,2,1,A
Juve Stabia,Chievo,15,11,4,2,4,2,13,20,3,3,1,0,0,1,H
Perugia,Cremonese,9,13,5,8,3,5,11,12,1,2,0,0,0,0,D
Pisa,Trapani,16,10,5,4,2,2,20,20,7,4,0,1,1,0,H
Pordenone,Cosenza,21,10,4,4,2,4,11,15,1,1,0,0,0,2,A
Spezia,Venezia,28,6,7,2,8,3,16,15,2,2,0,0,0,1,A
Livorno,Crotone,6,22,3,10,2,4,16,9,1,0,0,0,1,3,A
Ascoli,Pordenone,19,14,7,5,6,3,16,10,3,2,0,0,1,2,D
Chievo,Cittadella,17,5,8,3,9,2,10,10,1,4,0,1,2,1,H
Cosenza,Pisa,14,12,4,5,5,2,10,17,3,2,0,0,1,0,H
Cremonese,Spezia,6,11,1,7,3,8,17,11,3,0,0,0,0,0,D
Frosinone,Benevento,15,18,4,5,4,4,19,17,2,3,0,0,1,3,A
Salernitana,Empoli,16,16,5,10,4,6,18,16,1,2,1,0,1,3,A
Trapani,Pescara,14,20,7,8,6,4,20,14,3,2,0,1,1,0,H
Venezia,Juve Stabia,9,9,5,2,4,7,19,14,3,3,0,0,1,0,H
Virtus Entella,Perugia,20,7,4,3,6,4,18,16,2,2,0,0,0,2,A
Benevento,Chievo,21,8,6,2,4,5,13,18,2,0,0,0,0,1,A
Cittadella,Venezia,14,6,4,1,3,2,21,13,3,3,0,0,0,0,H
Crotone,Frosinone,8,4,2,1,5,3,20,17,5,2,0,0,0,0,H
Empoli,Cosenza,22,18,2,12,8,5,13,9,2,1,0,0,0,3,A
Juve Stabia,Cremonese,14,9,5,6,10,4,13,20,1,4,0,0,0,1,A
Perugia,Trapani,11,16,5,6,4,10,11,18,3,4,0,0,1,1,A
Pescara,Livorno,12,4,4,1,5,3,14,10,7,1,0,0,0,0,H
Pisa,Ascoli,8,12,2,1,2,7,21,10,5,2,0,0,1,0,H
Pordenone,Salernitana,9,13,4,4,2,5,22,16,3,4,0,0,1,1,D
Spezia,Virtus Entella,8,7,3,1,3,3,17,13,2,1,0,0,0,0,D
Ascoli,Benevento,18,16,5,7,7,2,18,13,1,1,0,0,0,3,A
Chievo,Pescara,17,3,6,1,4,1,6,14,1,2,0,0,0,0,H
Cosenza,Juve Stabia,18,28,8,14,4,10,15,17,2,5,0,0,2,1,H
Cremonese,Pordenone,18,4,8,2,8,4,2,5,2,1,0,0,1,1,D
Frosinone,Pisa,16,13,3,3,5,0,16,25,1,3,0,0,0,0,D
Livorno,Empoli,14,20,5,6,4,9,7,6,2,1,0,0,0,1,A
Salernitana,Spezia,13,20,5,6,5,4,12,10,4,2,1,0,1,1,A
Trapani,Crotone,11,14,5,3,4,9,6,11,2,2,0,0,0,0,H
Venezia,Perugia,20,10,6,6,2,3,14,18,2,2,0,1,1,0,H
Virtus Entella,Cittadella,14,15,6,5,3,5,19,25,2,4,0,0,2,2,A
